id_cliente,edad,ingreso_mensual,nivel_educativo,ciudad,fecha_vinculacion,saldo_actual,cuotas_pagadas,cuotas_totales,estado_cuenta,score_externo
CLI-102051,43,4908504,Universitario,ibague,2025-01-18,0,6,6,Cancelado,794
CLI-102052,63,0,Secundaria,Ibagué,2022-08-02,2389008,11,18,Al día,809
CLI-102053,58,0,Primaria,cartagena,2017-05-25,4544522,27,48,Al día,675
CLI-102054,32,0,Posgrado,MANIZALES,2018-01-19,6752780,14,48,Al día,372
CLI-102055,74,900000,Primaria,SMR,2017-05-06,6503659,4,24,Moroso,
CLI-102056,31,5380037,Universitario,Cucuta,2021-05-19,0,18,18,Cancelado,829
CLI-102057,19,0,Universitario,MZL,2017-11-11,3352807,40,48,Al día,752
CLI-102058,39,1876423,Tecnólogo,"Cali, Valle",2019-10-23,4896779,2,24,Moroso,459
CLI-102059,43,0,Secundaria,BOG,2016-02-26,1486894,4,18,Al día,767
CLI-102060,57,2499493,Técnico,Bogotá D.C.,2015-01-24,6085583,3,18,Al día,494
CLI-102061,46,1168095,Primaria,SANTA MARTA,2021-10-15,3837028,9,24,Al día,646
CLI-102062,39,3314263,Tecnólogo,Cartagena de Indias,2020-06-05,0,6,6,Cancelado,316
CLI-102063,63,1297859,Secundaria,Bogotá D.C.,2022-02-20,3717003,6,18,Moroso,383
CLI-102064,54,1381118,Tecnólogo,Cúcuta,2021-03-12,583120,29,36,Al día,468
CLI-102065,25,0,Técnico,medellin,2015-07-26,11262022,8,36,Al día,831
CLI-102066,50,2888695,Técnico,Bta,2018-05-03,1638385,10,18,Al día,738
CLI-102067,58,0,Posgrado,Ibagué,2017-09-22,1986055,7,12,Al día,422
CLI-102068,38,8403587,Posgrado,Ibague,2016-01-06,0,12,12,Cancelado,646
CLI-102069,41,1338853,Secundaria,CÚCUTA,2018-09-24,1388203,2,12,Al día,734
CLI-102070,28,0,Posgrado,"Ibagué, Tolima",2025-05-03,12196982,5,36,Al día,420
CLI-102071,24,4926616,Universitario,Ibague,2018-02-22,3262337,16,24,Al día,677
CLI-102072,37,0,Tecnólogo,CTG,2018-09-24,2501113,4,24,Al día,616
CLI-102073,22,2045377,Secundaria,Santa Marta,2016-11-20,22572740,15,48,Moroso,
CLI-102074,26,3936907,Secundaria,Villavicencio,2019-07-07,870870,5,12,Al día,
CLI-102075,37,0,Tecnólogo,bucaramanga,2016-01-28,2767145,4,12,Al día,790
CLI-102076,27,6537317,Universitario,Barranqilla,2024-09-18,0,24,24,Cancelado,843
CLI-102077,75,4214354,Universitario,Villavo,2015-05-31,4296453,37,48,Al día,571
CLI-102078,61,8356823,Posgrado,SMR,2018-04-18,0,18,18,Cancelado,828
CLI-102079,63,1708059,Tecnólogo,CÚCUTA,2019-03-04,4679403,17,36,Al día,424
CLI-102080,51,2232617,Universitario,Ibague,2015-02-27,1234552,11,24,Al día,579
CLI-102081,40,5840922,Universitario,Manizales,2018-05-18,0,24,24,Cancelado,816
CLI-102082,54,0,Técnico,"Cali, Colombia",2017-12-18,1321488,10,6,Al día,
CLI-102083,34,4899239,Universitario,barranquilla,2022-02-03,3887516,2,12,Al día,460
CLI-102084,51,3999694,Universitario,MANIZALES,2015-04-22,0,24,24,Cancelado,768
CLI-102085,31,2576541,Tecnólogo,Medellín,2017-08-02,0,6,6,Cancelado,771
CLI-102086,76,0,Tecnólogo,barranquilla,2023-04-20,428894,4,6,Al día,493
CLI-102087,44,1647559,Secundaria,Medellin,2023-09-24,2114063,3,12,Al día,548
CLI-102088,64,2345062,Secundaria,BGA,2024-10-04,0,12,12,Cancelado,773
CLI-102089,68,0,Primaria,MANIZALES,2020-05-23,363966,4,6,Al día,507
CLI-102090,28,1028643,Primaria,BOG,2023-11-14,1374222,2,6,Al día,403
CLI-102091,64,0,Secundaria,BAQ,2020-03-20,8498778,2,18,Moroso,462
CLI-102092,3,0,Técnico,MZL,2016-12-27,6403963,24,48,Al día,452
CLI-102093,65,2063085,Secundaria,SANTA MARTA,2019-11-24,6228603,7,24,Al día,582
CLI-102094,39,0,Técnico,Manizales,2025-03-18,622812,17,24,Al día,617
CLI-102095,67,0,Técnico,bogota,2024-12-02,3649220,27,36,Al día,651
CLI-102096,50,7539293,Universitario,BOGOTÁ,2022-03-20,0,12,12,Cancelado,754
CLI-102097,33,3493488,Universitario,bogota,2022-11-02,0,12,12,Cancelado,719
CLI-102098,23,3507123,Técnico,barranquilla,2016-04-17,3082908,4,12,Al día,771
CLI-102099,28,1861241,Secundaria,medellin,2016-11-20,3025969,3,12,Al día,440
CLI-102100,0,0,Técnico,Bogota,2024-11-06,4057263,19,48,Al día,572
CLI-102101,19,3258059,Posgrado,manizales,2018-09-02,1304746,2,6,Al día,452
CLI-102102,45,2005201,Secundaria,MZL,2023-12-20,1264129,1,6,Al día,763
CLI-102103,56,2653203,Técnico,Medellín,2015-05-19,2488819,33,48,Al día,770
CLI-102104,2,1566273,Secundaria,"Manizales, Caldas",2017-07-14,2643178,40,48,Al día,661
CLI-102105,64,0,Técnico,pereira,2023-10-13,3396445,39,48,Al día,578
CLI-102106,41,9733755,Posgrado,Manizales,2016-01-25,1016388,32,36,Al día,454
CLI-102107,22,0,Universitario,santa marta,2023-03-19,552600,2,6,Al día,417
CLI-102108,66,2121601,Secundaria,Santa Marta,2020-06-29,0,24,24,Cancelado,632
CLI-102109,36,1126225,Primaria,barranquilla,2015-08-22,481536,31,36,Al día,757
CLI-102110,28,0,Secundaria,Manizales,2019-11-18,3452179,3,12,Al día,564
CLI-102111,78,1673558,Secundaria,Cartagena,2018-11-25,5565549,15,36,Al día,411
CLI-102112,51,7011124,Universitario,BUCARAMANGA,2024-05-18,0,6,6,Cancelado,805
CLI-102113,43,1385877,Primaria,"Barranquilla, Atlántico",2023-07-26,9494679,9,36,Al día,544
CLI-102114,32,900000,Secundaria,Medellin,2024-10-05,2839726,12,24,Al día,558
CLI-102115,67,0,Técnico,villavicencio,2020-03-07,8433282,15,48,Moroso,434
CLI-102116,65,0,Técnico,MANIZALES,2016-10-01,656894,4,6,Al día,629
CLI-102117,63,1109390,Secundaria,villavicencio,2025-05-20,1022518,2,6,Al día,412
CLI-102118,19,2616410,Tecnólogo,"Cali, Valle",2020-10-28,9429388,10,48,Al día,848
CLI-102119,59,4102243,Universitario,Bta,2018-05-12,1385465,9,18,Al día,529
CLI-102120,25,0,Secundaria,BOG,2017-10-19,7720905,6,24,Al día,577
CLI-102121,45,1071460,Primaria,"Barranquilla, Atlántico",2020-10-10,3036574,27,36,Al día,811
CLI-102122,29,0,Universitario,VILLAVICENCIO,2016-08-20,2852464,28,48,Al día,830
CLI-102123,49,0,Técnico,Cucuta,2018-03-07,8728823,4,18,Moroso,400
CLI-102124,77,1540106,Tecnólogo,BARRANQUILLA,2021-12-09,595771,2,6,Al día,592
CLI-102125,44,3483278,Técnico,Barranqilla,2022-01-16,0,48,48,Cancelado,842
CLI-102126,47,0,Universitario,CALI,2021-10-10,11933363,7,36,Al día,411
CLI-102127,79,1966174,Secundaria,Santa Marta,2016-01-31,977079,3,6,Al día,574
CLI-102128,67,0,Primaria,SMR,2025-06-17,1308166,2,6,Al día,506
CLI-102129,63,2013094,Tecnólogo,IBAGUÉ,2023-07-23,0,24,24,Cancelado,769
CLI-102130,28,5460461,Universitario,manizales,2022-02-11,2207075,19,24,Al día,424
CLI-102131,61,2001470,Secundaria,cartagena,2021-07-27,4552102,23,48,Al día,409
CLI-102132,36,0,Universitario,PEREIRA,2020-05-13,2049817,7,12,Al día,301
CLI-102133,20,6252247,Universitario,CÚCUTA,2024-10-10,360487,5,6,Al día,376
CLI-102134,50,2098236,Tecnólogo,villavicencio,2015-08-24,3870628,13,24,Al día,750
CLI-102135,43,0,Universitario,VILLAVICENCIO,2015-02-26,1953125,4,12,Al día,550
CLI-102136,76,0,Universitario,Med.,2023-04-30,1772956,7,12,Al día,669
CLI-102137,76,5775224,Tecnólogo,CAL,2015-09-01,1275364,15,24,Al día,516
CLI-102138,79,0,Técnico,MDL,2023-07-20,2209909,3,12,Moroso,375
CLI-102139,37,0,Secundaria,Ibagué,2018-09-02,2471829,11,18,Al día,687
CLI-102140,30,0,Tecnólogo,Pereira,2015-03-07,575692,14,18,Al día,684
CLI-102141,21,5472787,Universitario,IBAGUÉ,2015-05-21,8868443,17,48,Al día,422
CLI-102142,33,4032514,Tecnólogo,Cartagena,2025-02-22,4031018,31,48,Al día,584
CLI-102143,49,1489945,Tecnólogo,"Barranquilla, Atlántico",2016-07-09,3258888,7,18,Al día,849
CLI-102144,37,0,Tecnólogo,Sta Marta,2024-12-22,1031293,7,12,Al día,819
CLI-102145,18,2663562,Secundaria,BOGOTÁ,2017-06-28,0,18,18,Cancelado,814
CLI-102146,74,1867097,Secundaria,manizales,2024-04-23,3567367,2,12,Al día,317
CLI-102147,37,0,Técnico,santa marta,2018-07-07,3452426,16,36,Al día,
CLI-102148,34,6279339,Posgrado,B/quilla,2018-07-11,0,36,36,Cancelado,486
CLI-102149,49,0,Secundaria,MEDELLÍN,2019-01-30,1871898,29,36,Al día,395
CLI-102150,29,900000,Primaria,MANIZALES,2023-03-17,1454066,0,6,Moroso,356
CLI-102151,43,944292,Secundaria,medellin,2020-05-08,5973389,1,24,Moroso,
CLI-102152,29,3068007,Tecnólogo,Cartagena de Indias,2020-09-16,457338,8,12,Al día,624
CLI-102153,22,0,Secundaria,San José de Cúcuta,2024-12-13,4714256,2,12,Moroso,313
CLI-102154,65,2540249,Tecnólogo,"Barranquilla, Atlántico",2019-06-13,1514887,14,18,Al día,
CLI-102155,71,4262556,Universitario,Cucuta,2021-09-01,1141433,2,12,Al día,505
CLI-102156,66,5164342,Universitario,CÚCUTA,2021-03-19,0,24,24,Cancelado,714
CLI-102157,64,5321764,Tecnólogo,VILLAVICENCIO,2024-10-03,0,24,24,Cancelado,808
CLI-102158,41,1226843,Secundaria,CALI,2020-01-05,6367095,29,48,Al día,770
CLI-102159,63,4568508,Posgrado,San José de Cúcuta,2023-11-30,0,18,18,Cancelado,793
CLI-102160,52,5069240,Universitario,BGA,2022-01-08,1412458,1,6,Al día,559
CLI-102161,61,3341498,Universitario,"Villavicencio, Meta",2016-11-14,6492621,18,36,Al día,510
CLI-102162,57,2739205,Técnico,medellin,2024-08-07,720555,29,36,Al día,845
CLI-102163,41,6312725,Posgrado,SANTA MARTA,2019-04-18,5420499,21,36,Al día,650
CLI-102164,19,0,Técnico,Santiago de Cali,2021-01-04,1225604,3,18,Al día,333
CLI-102165,70,11726867,Posgrado,B/manga,2017-07-01,9501730,18,48,Al día,501
CLI-102166,38,1569119,Técnico,Bogotá,2019-11-30,0,18,18,Cancelado,782
CLI-102167,41,0,Universitario,BARRANQUILLA,2021-02-27,748718,2,6,Al día,644
CLI-102168,27,0,Secundaria,Cucuta,2023-12-11,692534,19,24,Al día,607
CLI-102169,47,975695,Secundaria,Medellín,2018-11-07,3308415,0,6,Moroso,420
CLI-102170,26,0,Universitario,Medellín,2019-07-03,16597908,15,48,Moroso,
CLI-102171,73,2301817,Tecnólogo,Santa Marta,2020-09-02,8329662,4,18,Moroso,300
CLI-102172,39,1827782,Secundaria,ibague,2019-04-06,3998182,2,12,Al día,783
CLI-102173,63,0,Universitario,CÚCUTA,2018-08-12,6924007,2,36,Moroso,
CLI-102174,30,0,Secundaria,"Bucaramanga, Santander",2023-01-12,3497568,9,18,Al día,362
CLI-102175,50,6822590,Posgrado,"Pereira, Risaralda",2019-07-24,0,36,36,Cancelado,751
CLI-102176,47,6253185,Universitario,BGA,2021-04-12,462561,3,6,Al día,568
CLI-102177,58,0,Secundaria,Villavicencio,2023-01-22,2180916,35,48,Al día,759
CLI-102178,52,0,Universitario,"Bucaramanga, Santander",2019-06-19,1421643,26,36,Al día,752
CLI-102179,1,0,Técnico,BAQ,2016-11-10,6002686,3,18,Moroso,370
CLI-102180,23,0,Técnico,Cartagena,2017-05-18,3354520,24,36,Al día,809
CLI-102181,31,1239051,Secundaria,CALI,2018-12-27,4322707,11,24,Al día,816
CLI-102182,22,1654001,Secundaria,BGA,2017-01-07,6254669,13,36,Moroso,568
CLI-102183,40,6000060,Universitario,Ibagué,2024-06-20,1492471,7,12,Al día,634
CLI-102184,38,0,Tecnólogo,Bucaramanga,2016-02-25,5521227,4,18,Al día,510
CLI-102185,76,1497560,Técnico,SMR,2020-01-07,793819,3,6,Al día,367
CLI-102186,25,2370847,Universitario,"Cali, Valle",2025-06-26,1074449,42,48,Al día,559
CLI-102187,20,4386453,Universitario,Villavo,2020-04-07,822921,4,6,Al día,641
CLI-102188,53,4144394,Técnico,CAL,2020-08-01,0,6,6,Cancelado,837
CLI-102189,42,900000,Técnico,Cúcuta,2020-05-03,11942688,12,36,Moroso,385
CLI-102190,68,2185886,Técnico,Medellín,2015-10-05,3149271,6,18,Al día,402
CLI-102191,36,7200245,Posgrado,Bucaramanga,2020-03-14,0,48,48,Cancelado,618
CLI-102192,46,6332609,Tecnólogo,BOG,2016-11-05,2501923,38,48,Al día,378
CLI-102193,51,2267357,Secundaria,CTG,2019-01-04,2187657,19,36,Al día,649
CLI-102194,68,1719142,Técnico,MZL,2020-12-23,7014615,13,36,Al día,332
CLI-102195,61,1505093,Secundaria,Bogota,2023-09-20,1339879,9,18,Al día,417
CLI-102196,52,2227723,Técnico,San José de Cúcuta,2019-06-25,6954038,28,48,Al día,
CLI-102197,26,3473758,Universitario,"Santa Marta, Magdalena",2017-04-29,1706772,13,18,Al día,610
CLI-102198,75,3111613,Tecnólogo,Cartagena,2024-12-06,1540187,2,6,Al día,425
CLI-102199,41,3703791,Técnico,Bta,2019-04-09,0,18,18,Cancelado,
CLI-102200,25,2678860,Tecnólogo,BUCARAMANGA,2018-09-13,7542495,5,24,Al día,533
CLI-102201,1,0,Primaria,Santa Marta,2018-10-24,3037658,11,18,Al día,839
CLI-102202,34,1236065,Secundaria,Villavo,2021-03-26,0,18,18,Cancelado,770
CLI-102203,21,0,Técnico,CTG,2022-12-18,762725,4,6,Al día,627
CLI-102204,70,2527793,Tecnólogo,cucuta,2021-03-27,0,12,12,Cancelado,600
CLI-102205,49,6848524,Universitario,Villavo,2018-01-31,808445,12,18,Al día,600
CLI-102206,73,4883538,Universitario,cartagena,2023-12-21,0,18,18,Cancelado,429
CLI-102207,63,2329192,Universitario,PEREIRA,2020-07-20,2257042,18,24,Al día,456
CLI-102208,0,0,Secundaria,Santa Marta,2019-06-25,7034166,17,36,Al día,555
CLI-102209,30,5373531,Tecnólogo,BOG,2016-02-16,463654,4,6,Al día,525
CLI-102210,41,12506397,Posgrado,ibague,2019-01-19,0,6,6,Cancelado,835
CLI-102211,24,6678387,Posgrado,Bogota,2018-05-05,0,18,18,Cancelado,849
CLI-102212,33,0,Universitario,Bogotá,2019-06-02,9750225,10,36,Moroso,409
CLI-102213,63,0,Universitario,Medellín,2023-05-12,453239,3,6,Al día,565
CLI-102214,49,2965300,Universitario,IBAGUÉ,2023-06-14,0,6,6,Cancelado,827
CLI-102215,76,2490276,Técnico,IBAGUÉ,2022-04-11,2855006,0,12,Moroso,407
CLI-102216,3,2992987,Tecnólogo,cali,2015-07-13,1240076,8,18,Al día,423
CLI-102217,19,1687050,Secundaria,cucuta,2023-06-02,7197504,20,36,Al día,606
CLI-102218,62,0,Tecnólogo,medellin,2016-08-13,11000255,21,48,Al día,
CLI-102219,73,0,Tecnólogo,Pereira,2021-06-09,754535,14,18,Al día,597
CLI-102220,56,2909044,Secundaria,MZL,2025-01-01,1048073,9,12,Al día,706
CLI-102221,74,1091544,Primaria,"Cartagena, Bolívar",2020-11-22,6901590,30,48,Al día,369
CLI-102222,2,3039081,Técnico,B/quilla,2016-09-27,19763391,6,48,Moroso,320
CLI-102223,23,3000370,Universitario,VILLAVICENCIO,2024-08-20,4046047,2,12,Al día,635
CLI-102224,27,3159747,Tecnólogo,Barranqilla,2015-05-17,6260986,3,18,Al día,549
CLI-102225,36,0,Tecnólogo,"Villavicencio, Meta",2024-02-05,1025685,13,18,Al día,688
CLI-102226,57,4749954,Tecnólogo,cartagena,2019-01-11,0,18,18,Cancelado,801
CLI-102227,32,0,Secundaria,CALI,2021-01-16,6359552,4,24,Al día,577
CLI-102228,30,1762016,Técnico,Pereira,2021-12-12,17045930,5,36,Moroso,
CLI-102229,40,0,Secundaria,CÚCUTA,2018-05-10,1783048,40,48,Al día,510
CLI-102230,40,10683517,Posgrado,BARRANQUILLA,2016-03-21,0,12,12,Cancelado,585
CLI-102231,59,4467809,Universitario,"Cali, Valle",2023-03-17,837519,10,12,Al día,363
CLI-102232,63,6286915,Universitario,CÚCUTA,2019-06-25,0,48,48,Cancelado,742
CLI-102233,59,4686233,Universitario,ibague,2017-05-01,5047242,0,18,Moroso,
CLI-102234,39,1327911,Primaria,SANTA MARTA,2017-03-15,282806,3,6,Al día,726
CLI-102235,60,2170903,Técnico,Cali,2015-06-13,9685877,0,18,Moroso,
CLI-102236,78,3715863,Tecnólogo,Cali,2021-01-20,0,36,36,Cancelado,771
CLI-102237,1,3951561,Universitario,manizales,2015-12-04,2196047,29,36,Al día,430
CLI-102238,53,1355057,Primaria,barranquilla,2023-10-08,3722617,3,18,Moroso,
CLI-102239,22,1498255,Universitario,cartagena,2017-04-19,0,48,48,Cancelado,806
CLI-102240,38,2936387,Tecnólogo,Cartagena de Indias,2025-01-05,3289169,4,12,Al día,765
CLI-102241,57,903192,Secundaria,Bta,2015-11-02,2143879,13,18,Al día,396
CLI-102242,60,0,Técnico,CARTAGENA,2019-12-15,436946,21,24,Al día,455
CLI-102243,39,0,Secundaria,Ibagué,2020-04-12,3263658,12,36,Al día,635
CLI-102244,34,3685912,Universitario,manizales,2022-01-12,0,18,18,Cancelado,803
CLI-102245,55,4978358,Tecnólogo,SMR,2018-12-28,2848114,4,12,Al día,686
CLI-102246,74,9136642,Posgrado,San José de Cúcuta,2021-09-03,0,12,12,Cancelado,558
CLI-102247,37,3440223,Técnico,MANIZALES,2017-08-30,0,18,18,Cancelado,656
CLI-102248,55,4268824,Universitario,B/quilla,2016-02-22,0,36,36,Cancelado,825
CLI-102249,22,7073738,Universitario,villavicencio,2022-09-18,0,12,12,Cancelado,781
CLI-102250,75,937832,Secundaria,VILLAVICENCIO,2019-05-25,2230942,13,18,Al día,473
CLI-102251,35,2723091,Universitario,MEDELLÍN,2018-10-11,0,12,12,Cancelado,608
CLI-102252,41,0,Tecnólogo,Cartagena de Indias,2017-10-07,7076680,31,48,Al día,408
CLI-102253,42,2595616,Técnico,Sta Marta,2015-06-27,1220728,20,24,Al día,667
CLI-102254,56,3323873,Técnico,Cúcuta,2019-10-12,2700325,13,24,Al día,431
CLI-102255,45,0,Secundaria,BUCARAMANGA,2018-10-13,2955330,10,24,Al día,
CLI-102256,31,4289219,Universitario,barranquilla,2017-04-27,4778170,7,18,Al día,305
CLI-102257,59,0,Técnico,medellín,2015-07-15,2591344,3,12,Al día,628
CLI-102258,58,0,Técnico,CARTAGENA,2022-07-04,303331,9,12,Al día,374
CLI-102259,49,2110740,Universitario,Santiago de Cali,2022-03-19,2548044,11,18,Al día,451
CLI-102260,3,0,Universitario,santa marta,2016-09-15,659877,42,36,Al día,332
CLI-102261,60,4596911,Universitario,"Ibagué, Tolima",2023-01-03,0,18,18,Cancelado,756
CLI-102262,76,2806938,Tecnólogo,Barranquilla,2018-03-14,0,48,48,Cancelado,826
CLI-102263,48,6994052,Universitario,Bucaramanga,2021-10-11,0,48,48,Cancelado,621
CLI-102264,76,2488678,Técnico,MDL,2019-12-27,456286,4,6,Al día,608
CLI-102265,67,0,Posgrado,CÚCUTA,2015-06-28,1101223,9,12,Al día,356
CLI-102266,75,4873393,Tecnólogo,Villavo,2020-04-30,3678656,21,48,Al día,363
CLI-102267,73,5034635,Universitario,"Cartagena, Bolívar",2018-07-22,11107720,6,36,Al día,496
CLI-102268,78,0,Técnico,Bucaramanga,2025-02-09,2855554,38,48,Al día,427
CLI-102269,41,3186762,Técnico,VILLAVICENCIO,2022-12-05,1432585,13,18,Al día,384
CLI-102270,31,1178782,Primaria,Med.,2025-05-16,2309250,0,6,Moroso,
CLI-102271,41,3839215,Tecnólogo,MEDELLÍN,2024-08-05,354371,14,18,Al día,729
CLI-102272,61,2901087,Universitario,Medellin,2019-05-25,0,6,6,Cancelado,733
CLI-102273,44,2567531,Secundaria,bogota,2018-11-17,8940753,19,48,Al día,768
CLI-102274,29,0,Primaria,Cucuta,2017-07-24,5737255,14,36,Al día,478
CLI-102275,25,0,Tecnólogo,Villavicencio,2018-03-12,2245649,2,12,Moroso,360
CLI-102276,49,4332237,Universitario,Santiago de Cali,2017-12-29,1966290,2,12,Al día,317
CLI-102277,30,6120261,Universitario,IBAGUÉ,2017-01-14,597720,2,6,Al día,379
CLI-102278,22,0,Tecnólogo,Santiago de Cali,2022-05-07,13944016,11,48,Al día,583
CLI-102279,31,3956775,Universitario,BGA,2017-12-13,1614083,25,36,Al día,679
CLI-102280,21,1545955,Universitario,CTG,2022-03-18,9772703,6,36,Al día,816
CLI-102281,35,0,Técnico,"Barranquilla, Atlántico",2017-02-08,5135656,8,48,Al día,470
CLI-102282,73,5315082,Universitario,CTG,2015-01-12,2889210,10,36,Al día,334
CLI-102283,43,3746576,Universitario,Villavo,2021-04-05,7082520,18,36,Al día,563
CLI-102284,56,1087374,Secundaria,Villavo,2017-10-28,12941114,0,36,Moroso,365
CLI-102285,46,4439279,Técnico,Cúcuta,2015-02-12,0,48,48,Cancelado,594
CLI-102286,46,0,Universitario,"Manizales, Caldas",2019-12-03,597392,3,6,Al día,664
CLI-102287,2,4004643,Tecnólogo,MEDELLÍN,2022-04-21,3727548,1,12,Moroso,505
CLI-102288,60,2914934,Técnico,MDL,2015-09-01,1541829,0,6,Moroso,
CLI-102289,33,0,Universitario,Santiago de Cali,2024-10-04,3286395,10,24,Al día,373
CLI-102290,58,1574553,Técnico,"Villavicencio, Meta",2024-03-10,0,24,24,Cancelado,633
CLI-102291,51,3029124,Técnico,Bogotá D.C.,2018-05-30,12414029,6,36,Al día,435
CLI-102292,32,5201210,Universitario,"Bucaramanga, Santander",2017-09-21,0,12,12,Cancelado,695
CLI-102293,70,0,Universitario,"Bogotá, Colombia",2018-10-13,5267768,23,48,Al día,440
CLI-102294,54,1493267,Secundaria,Cali,2020-01-13,5297932,5,18,Moroso,337
CLI-102295,65,3066998,Técnico,BARRANQUILLA,2022-09-30,2516259,5,12,Al día,
CLI-102296,41,0,Universitario,B/quilla,2022-06-05,1672857,7,12,Al día,672
CLI-102297,43,0,Secundaria,"Ibagué, Tolima",2019-11-20,12038565,13,48,Al día,761
CLI-102298,34,1565872,Tecnólogo,Ibague,2015-11-12,4464078,23,48,Al día,545
CLI-102299,23,0,Técnico,pereira,2017-04-26,354605,3,6,Al día,611
CLI-102300,78,900000,Secundaria,MEDELLÍN,2024-10-03,0,24,24,Cancelado,798
CLI-102301,63,0,Tecnólogo,bogota,2017-02-11,5174912,4,24,Al día,516
CLI-102302,69,6470891,Universitario,pereira,2024-02-21,447870,3,6,Al día,624
CLI-102303,78,2352872,Tecnólogo,Cúcuta,2024-01-26,1080946,8,18,Al día,369
CLI-102304,2,3851407,Universitario,Sta Marta,2021-08-06,2174687,21,36,Al día,
CLI-102305,35,5132098,Universitario,ibague,2023-10-16,0,18,18,Cancelado,695
CLI-102306,72,1304502,Secundaria,San José de Cúcuta,2020-03-24,8581930,18,48,Moroso,
CLI-102307,64,1543268,Posgrado,MDL,2019-03-11,2245770,4,12,Al día,313
CLI-102308,18,7153182,Posgrado,Bta,2017-08-04,0,24,24,Cancelado,563
CLI-102309,74,1852348,Secundaria,"Pereira, Risaralda",2022-08-13,4180714,24,36,Al día,687
CLI-102310,43,8712198,Posgrado,Cartagena de Indias,2016-01-17,0,18,18,Cancelado,
CLI-102311,48,2624782,Secundaria,santa marta,2018-04-16,817430,5,12,Al día,598
CLI-102312,39,4987674,Universitario,CALI,2022-05-20,2105914,24,36,Al día,536
CLI-102313,64,2441566,Técnico,bucaramanga,2016-12-02,13422728,11,36,Moroso,529
CLI-102314,56,5390011,Universitario,San José de Cúcuta,2020-01-25,0,24,24,Cancelado,
CLI-102315,63,0,Universitario,Villavicencio,2023-08-17,3269810,27,36,Al día,523
CLI-102316,36,2806490,Técnico,Medellín,2015-08-26,885818,14,24,Al día,699
CLI-102317,59,4619883,Universitario,barranquilla,2018-01-11,14920178,7,48,Moroso,
CLI-102318,48,1338310,Técnico,Cúcuta,2016-12-18,6388014,17,48,Al día,722
CLI-102319,22,2180083,Técnico,CARTAGENA,2016-03-03,2218496,1,6,Moroso,317
CLI-102320,65,3953419,Técnico,CTG,2024-11-06,3997921,43,36,Al día,605
CLI-102321,65,0,Técnico,BAQ,2016-01-01,4009135,17,48,Al día,686
CLI-102322,72,900000,Técnico,IBAGUÉ,2019-04-08,4332793,14,24,Al día,735
CLI-102323,47,3644693,Universitario,santa marta,2017-07-01,1969364,18,24,Al día,433
CLI-102324,76,0,Técnico,BAQ,2021-12-21,444951,9,12,Al día,375
